STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2020,,22086.686,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2021,,22203.331,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2022,,23289.079,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2023,,22676.551,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2014,,31665.428,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2015,,31917.548,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2016,,31826.369,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2017,,33562.493,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2018,,33610.239,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2019,,33239.401,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2020,,32264.950,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2021,,34324.984,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2022,,31672.400,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2023,,30792.411,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2014,,13374.319,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2015,,14833.155,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2016,,15452.723,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2017,,15763.122,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2018,,15545.308,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2019,,15433.619,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2020,,15971.131,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2021,,16250.547,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2022,,16438.396,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2023,,15959.112,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2014,,51040.499,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2015,,48852.398,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2016,,51097.487,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2017,,52650.353,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2018,,52847.578,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2019,,51765.146,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2020,,47341.515,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2021,,49717.886,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2022,,47916.691,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2023,,46953.988,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2014,,6610.783,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2015,,6569.516,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2016,,6842.152,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2017,,7071.420,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2018,,7082.868,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2019,,6934.077,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2020,,6457.192,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2021,,6635.211,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2022,,6378.396,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2023,,6079.932,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2014,,16130.826,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2015,,16850.477,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2016,,17003.816,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2017,,17883.333,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2018,,17534.083,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2019,,17018.262,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2020,,16446.618,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2021,,17792.853,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2022,,16626.605,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2023,,16438.978,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2014,,123324.482,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2015,,133215.061,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2016,,140526.971,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2017,,151296.854,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2018,,149051.401,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2019,,151040.534,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2020,,148608.858,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2021,,162358.518,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2022,,160103.683,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2023,,162909.177,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2014,,105889.728,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2015,,93112.957,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2016,,91863.089,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2017,,89767.891,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2018,,93850.613,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2019,,89641.456,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2020,,86582.654,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2014,,190352.358,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2015,,193599.379,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2016,,191122.253,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2017,,188732.575,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2018,,188474.120,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,UK,United Kingdom,2019,,184967.770,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2014,,2217.180,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2015,,2524.380,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2016,,2703.587,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2017,,2568.576,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2018,,2584.929,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2019,,2668.905,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2020,,2665.079,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2021,,2887.992,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2022,,2662.158,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,XK,Kosovo*,2023,,2552.322,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2014,,2347.117,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2015,,2196.150,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2016,,2264.689,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2017,,2367.990,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2018,,2359.535,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2019,,2333.185,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2020,,2166.847,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2021,,2281.204,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2022,,2171.506,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AL,Albania,2023,,2143.888,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2014,,32270.341,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2015,,33027.980,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2016,,33429.285,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2017,,34070.053,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2018,,33184.811,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2019,,33808.518,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2020,,32020.989,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2021,,33810.930,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2022,,31985.355,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2023,,30742.694,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2014,,5998.422,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2015,,6176.764,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2016,,6756.626,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2017,,6743.965,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2018,,7470.571,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2019,,7220.822,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2020,,7104.379,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2021,,7359.713,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2022,,7279.512,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2014,,52292.301,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2015,,52236.174,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,NRGSUP,Total energy supply,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2016,,55044.315,,,,,
